Name,Position,Primary Functional Role,Official Alternative Functional Roles,Official Eligible Functional Roles,Primary Functional Role Suitability,Best Official Alternative Functional Role,Best Official Alternative Role Suitability,Learned Role Rank 1,Learned Role Rank 1 Probability,Learned Role Rank 2,Learned Role Rank 2 Probability
Nahuel Tenaglia,Right Back,Fullback,Center Back,Fullback|Center Back,0.7176104406204982,Center Back,0.24473733233499634,Fullback,0.7176104406204982,Center Back,0.24473733233499634
Sofiane Diop,Left Winger,Winger,Attacking Midfielder|Wide Midfielder,Winger|Attacking Midfielder|Wide Midfielder,0.3133462454072449,Wide Midfielder,0.3737293721268409,Wide Midfielder,0.3737293721268409,Winger,0.3133462454072449
Michal Sadílek,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.9618978905432546,Central Midfielder,0.03645110093743303,Defensive Midfielder,0.9618978905432546,Central Midfielder,0.03645110093743303
Yoan Bonny,Striker,Striker,Attacking Midfielder,Striker|Attacking Midfielder,0.6064951264473333,Attacking Midfielder,0.025979982554718936,Striker,0.6064951264473333,Winger,0.25403182443834815
Matthis Abline,Striker,Striker,Winger|Wide Midfielder,Striker|Winger|Wide Midfielder,0.12913728439810007,Winger,0.5799883139706046,Winger,0.5799883139706046,Wide Midfielder,0.2789009908697684
Ethan Nwaneri,Right Winger,Winger,Central Midfielder|Wide Midfielder,Winger|Central Midfielder|Wide Midfielder,0.390790007173372,Wide Midfielder,0.5588002935771443,Wide Midfielder,0.5588002935771443,Winger,0.390790007173372
Gabriel Pec,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.28088140992691807,Winger,0.6434557488708291,Winger,0.6434557488708291,Wide Midfielder,0.28088140992691807
Lukas Nmecha,Striker,Striker,,Striker,0.9717452466475321,,,Striker,0.9717452466475321,Attacking Midfielder,0.019974947706896617
Harry Wilson,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.2798949257125192,Winger,0.3112700745752675,Attacking Midfielder,0.3190634351673327,Winger,0.3112700745752675
Kevin Mac Allister,Center Back,Center Back,,Center Back,0.8701529940699849,,,Center Back,0.8701529940699849,Fullback,0.08467188606886397
Ethan Ampadu,Center Back,Center Back,Defensive Midfielder,Center Back|Defensive Midfielder,0.23307803435730287,Defensive Midfielder,0.7572239167444083,Defensive Midfielder,0.7572239167444083,Center Back,0.23307803435730287
Rico Henry,Left Back,Fullback,Wide Midfielder,Fullback|Wide Midfielder,0.9990885257392127,Wide Midfielder,0.0001427745720954523,Fullback,0.9990885257392127,Center Back,0.0005995996992898565
Jake O'Brien,Center Back,Center Back,Fullback|Wide Midfielder,Center Back|Fullback|Wide Midfielder,0.9822195619229563,Fullback,0.016876936769789058,Center Back,0.9822195619229563,Fullback,0.016876936769789058
Geovany Quenda,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.533954164267811,Winger,0.38068528557677217,Wide Midfielder,0.533954164267811,Winger,0.38068528557677217
Iván Marcone,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Center Back,Defensive Midfielder|Central Midfielder|Center Back,0.9144786696827303,Central Midfielder,0.06980256490929933,Defensive Midfielder,0.9144786696827303,Central Midfielder,0.06980256490929933
Calvin Stengs,Attacking Midfielder,Attacking Midfielder,Central Midfielder,Attacking Midfielder|Central Midfielder,0.7130126851089607,Central Midfielder,0.20500916934822605,Attacking Midfielder,0.7130126851089607,Central Midfielder,0.20500916934822605
Assane Diao,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.17531137396520077,Winger,0.8036561654128342,Winger,0.8036561654128342,Wide Midfielder,0.17531137396520077
Baptiste Santamaria,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.6244990084737713,Central Midfielder,0.37110140887990967,Defensive Midfielder,0.6244990084737713,Central Midfielder,0.37110140887990967
Rasmus Højlund,Striker,Striker,,Striker,0.9996659506243483,,,Striker,0.9996659506243483,Attacking Midfielder,0.0002737282566998199
Tom Bischof,Central Midfielder,Central Midfielder,Defensive Midfielder|Wide Midfielder|Attacking Midfielder,Central Midfielder|Defensive Midfielder|Wide Midfielder|Attacking Midfielder,0.7816007418172725,Attacking Midfielder,0.2020438592588718,Central Midfielder,0.7816007418172725,Attacking Midfielder,0.2020438592588718
Javi Rodríguez,Right Back,Fullback,Center Back,Fullback|Center Back,0.9760817233466546,Center Back,0.01770472359941956,Fullback,0.9760817233466546,Center Back,0.01770472359941956
Ricardo Pepi,Striker,Striker,,Striker,0.996796446597493,,,Striker,0.996796446597493,Attacking Midfielder,0.0027557342077519464
Eric Martel,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Center Back,Defensive Midfielder|Central Midfielder|Center Back,0.8024169237442044,Center Back,0.18987101997222966,Defensive Midfielder,0.8024169237442044,Center Back,0.18987101997222966
Luis Muriel,Striker,Striker,Attacking Midfielder,Striker|Attacking Midfielder,0.6535178164063554,Attacking Midfielder,0.1368338392358483,Striker,0.6535178164063554,Winger,0.14999563190253012
Miguel Ángel Merentiel,Striker,Striker,Winger|Wide Midfielder,Striker|Winger|Wide Midfielder,0.9977084526876003,Winger,2.392282989241079e-06,Striker,0.9977084526876003,Attacking Midfielder,0.0022883422613347772
Andrei Girotto,Center Back,Center Back,,Center Back,0.5370157836296582,,,Center Back,0.5370157836296582,Defensive Midfielder,0.45986545836113496
Cengiz Ünder,Right Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.49902176787267427,Wide Midfielder,0.4265072955367289,Winger,0.49902176787267427,Wide Midfielder,0.4265072955367289
Azor Matusiwa,Defensive Midfielder,Defensive Midfielder,Central Midfielder|Center Back,Defensive Midfielder|Central Midfielder|Center Back,0.9815143332476541,Central Midfielder,0.016321824015572414,Defensive Midfielder,0.9815143332476541,Central Midfielder,0.016321824015572414
Santiago Castro,Striker,Striker,,Striker,0.9490566036739243,,,Striker,0.9490566036739243,Winger,0.032406678055338985
Gauthier Hein,Attacking Midfielder,Attacking Midfielder,Striker|Wide Midfielder|Central Midfielder,Attacking Midfielder|Striker|Wide Midfielder|Central Midfielder,0.7175939088286797,Wide Midfielder,0.07242257398453678,Attacking Midfielder,0.7175939088286797,Winger,0.2077920449348318
Carlos Palacios,Attacking Midfielder,Attacking Midfielder,Winger|Central Midfielder,Attacking Midfielder|Winger|Central Midfielder,0.1494211568851296,Winger,0.6560978914837429,Winger,0.6560978914837429,Wide Midfielder,0.19309177431348018
Enzo Le Fée,Central Midfielder,Central Midfielder,Wide Midfielder|Attacking Midfielder|Winger,Central Midfielder|Wide Midfielder|Attacking Midfielder|Winger,0.5646934960000205,Attacking Midfielder,0.42159997496287266,Central Midfielder,0.5646934960000205,Attacking Midfielder,0.42159997496287266
Veljko Birmančević,Right Winger,Winger,Striker|Wide Midfielder,Winger|Striker|Wide Midfielder,0.45219386155134506,Wide Midfielder,0.31928043880854406,Winger,0.45219386155134506,Wide Midfielder,0.31928043880854406
Valentín Gómez,Center Back,Center Back,Fullback,Center Back|Fullback,0.9571758343558942,Fullback,0.00591977537858718,Center Back,0.9571758343558942,Defensive Midfielder,0.03689714996187856
Dani Raba,Right Midfielder,Wide Midfielder,Striker|Winger,Wide Midfielder|Striker|Winger,0.23522938652332656,Winger,0.4645301161050589,Winger,0.4645301161050589,Attacking Midfielder,0.2891009896177294
Konstantinos Mavropanos,Center Back,Center Back,,Center Back,0.9989243007545141,,,Center Back,0.9989243007545141,Defensive Midfielder,0.0010728716068162368
Crysencio Summerville,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.35469029920635586,Winger,0.6320859249738721,Winger,0.6320859249738721,Wide Midfielder,0.35469029920635586
Kevin,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.5597436634305348,Wide Midfielder,0.40621116830705595,Winger,0.5597436634305348,Wide Midfielder,0.40621116830705595
Jonathan Ikoné,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.4954018762925278,Winger,0.44022024873017035,Wide Midfielder,0.4954018762925278,Winger,0.44022024873017035
Alfon,Right Midfielder,Wide Midfielder,Striker|Winger,Wide Midfielder|Striker|Winger,0.2915823168914649,Winger,0.5738095749790315,Winger,0.5738095749790315,Wide Midfielder,0.2915823168914649
Osame Sahraoui,Left Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.4976553535628194,Winger,0.39767853166772926,Wide Midfielder,0.4976553535628194,Winger,0.39767853166772926
Jaminton Campaz,Left Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.34161648943948714,Winger,0.5616495374971926,Winger,0.5616495374971926,Wide Midfielder,0.34161648943948714
Gustav Isaksen,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.4773049513829369,Winger,0.5096014249899333,Winger,0.5096014249899333,Wide Midfielder,0.4773049513829369
Maxime Estève,Center Back,Center Back,,Center Back,0.9983232540655868,,,Center Back,0.9983232540655868,Fullback,0.0011500818776503934
Edinson Cavani,Striker,Striker,,Striker,0.9987344858359689,,,Striker,0.9987344858359689,Attacking Midfielder,0.001069840671174976
Alexandru Maxim,Attacking Midfielder,Attacking Midfielder,Central Midfielder|Wide Midfielder,Attacking Midfielder|Central Midfielder|Wide Midfielder,0.679004075552391,Wide Midfielder,0.11000214348674514,Attacking Midfielder,0.679004075552391,Winger,0.2078589164621166
Luka Jović,Striker,Striker,,Striker,0.9933380401002078,,,Striker,0.9933380401002078,Winger,0.0038866052443675874
Bilal El Khannouss,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Central Midfielder,Attacking Midfielder|Wide Midfielder|Central Midfielder,0.8400579303766982,Wide Midfielder,0.07131303655236948,Attacking Midfielder,0.8400579303766982,Winger,0.083208523514243
Koki Machida,Center Back,Center Back,,Center Back,0.9899660007939468,,,Center Back,0.9899660007939468,Defensive Midfielder,0.010007988512971697
Eliesse Ben Seghir,Left Midfielder,Wide Midfielder,Attacking Midfielder|Winger,Wide Midfielder|Attacking Midfielder|Winger,0.13826676343587563,Attacking Midfielder,0.47938071829255186,Attacking Midfielder,0.47938071829255186,Winger,0.34848044452511284
Marvin Ducksch,Striker,Striker,Attacking Midfielder,Striker|Attacking Midfielder,0.24280245284305027,Attacking Midfielder,0.6354133112587246,Attacking Midfielder,0.6354133112587246,Striker,0.24280245284305027
Simon Adingra,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.3830276532152403,Winger,0.5574493659553127,Winger,0.5574493659553127,Wide Midfielder,0.3830276532152403
Oscar Gloukh,Attacking Midfielder,Attacking Midfielder,Winger|Central Midfielder,Attacking Midfielder|Winger|Central Midfielder,0.3556577741320307,Winger,0.4539829452383749,Winger,0.4539829452383749,Attacking Midfielder,0.3556577741320307
Nicolas López,Striker,Striker,Winger|Attacking Midfielder,Striker|Winger|Attacking Midfielder,0.261442122528993,Winger,0.4953428238443069,Winger,0.4953428238443069,Striker,0.261442122528993
Sebastiano Luperto,Center Back,Center Back,,Center Back,0.9951254921341115,,,Center Back,0.9951254921341115,Defensive Midfielder,0.0029421525184253777
Ander Guevara,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.5492451440268146,Central Midfielder,0.4454486808951765,Defensive Midfielder,0.5492451440268146,Central Midfielder,0.4454486808951765
Lilian Brassier,Center Back,Center Back,,Center Back,0.9775770889445647,,,Center Back,0.9775770889445647,Fullback,0.01779928210695839
Chuba Akpom,Striker,Striker,,Striker,0.9997037113243812,,,Striker,0.9997037113243812,Winger,0.00013048309174795218
Antonio Sanabria,Striker,Striker,,Striker,0.8831766731559081,,,Striker,0.8831766731559081,Winger,0.05567581579417974
Pascal Struijk,Center Back,Center Back,,Center Back,0.9428978772195774,,,Center Back,0.9428978772195774,Defensive Midfielder,0.05708214500005409
Strahinja Pavlović,Center Back,Center Back,,Center Back,0.9985055967966365,,,Center Back,0.9985055967966365,Fullback,0.0013660981304227343
Ismaël Doukouré,Center Back,Center Back,Defensive Midfielder|Central Midfielder,Center Back|Defensive Midfielder|Central Midfielder,0.8732409514998241,Defensive Midfielder,0.1264457415307268,Center Back,0.8732409514998241,Defensive Midfielder,0.1264457415307268
Sikou Niakaté,Center Back,Center Back,,Center Back,0.9991750918113966,,,Center Back,0.9991750918113966,Defensive Midfielder,0.0006940232784867041
Sebastian Nanasi,Attacking Midfielder,Attacking Midfielder,Wide Midfielder|Central Midfielder,Attacking Midfielder|Wide Midfielder|Central Midfielder,0.9443442604994078,Wide Midfielder,0.01674918744060356,Attacking Midfielder,0.9443442604994078,Winger,0.03800057666267695
Matte Smets,Center Back,Center Back,,Center Back,0.3006955367272536,,,Defensive Midfielder,0.6989921014474518,Center Back,0.3006955367272536
Cédric Zesiger,Center Back,Center Back,,Center Back,0.9852947505166108,,,Center Back,0.9852947505166108,Defensive Midfielder,0.014691167313015637
Benoît Badiashile,Center Back,Center Back,,Center Back,0.9648816205474825,,,Center Back,0.9648816205474825,Defensive Midfielder,0.03510308835332741
Beto,Striker,Striker,,Striker,0.999906002734858,,,Striker,0.999906002734858,Attacking Midfielder,8.060185247578064e-05
Juan Cruz,Right Midfielder,Wide Midfielder,Fullback,Wide Midfielder|Fullback,0.26690731838697446,Fullback,5.118669233615088e-10,Winger,0.6567191137955718,Wide Midfielder,0.26690731838697446
Lorenzo Lucca,Striker,Striker,,Striker,0.9999094622857087,,,Striker,0.9999094622857087,Winger,5.642694841881277e-05
Vladyslav Vanat,Striker,Striker,Winger,Striker|Winger,0.9965848535261204,Winger,0.0006067291991601313,Striker,0.9965848535261204,Attacking Midfielder,0.002717874876119821
Marcus Edwards,Right Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.3482429471905962,Winger,0.5535914520533037,Winger,0.5535914520533037,Wide Midfielder,0.3482429471905962
Luca Ranieri,Center Back,Center Back,,Center Back,0.7818294052468279,,,Center Back,0.7818294052468279,Fullback,0.21653783996078318
Hugo Magnetti,Defensive Midfielder,Defensive Midfielder,Central Midfielder,Defensive Midfielder|Central Midfielder,0.9688472104975917,Central Midfielder,0.03108206730851094,Defensive Midfielder,0.9688472104975917,Central Midfielder,0.03108206730851094
Mohamed-Ali Cho,Left Winger,Winger,Striker|Wide Midfielder,Winger|Striker|Wide Midfielder,0.5886308438215619,Wide Midfielder,0.3320159639606767,Winger,0.5886308438215619,Wide Midfielder,0.3320159639606767
Anis Hadj-Moussa,Right Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.7130049758196608,Wide Midfielder,0.25974065421544457,Winger,0.7130049758196608,Wide Midfielder,0.25974065421544457
Jhon Lucumí,Center Back,Center Back,,Center Back,0.9958184355052037,,,Center Back,0.9958184355052037,Defensive Midfielder,0.003469939989376768
Felix Uduokhai,Center Back,Center Back,,Center Back,0.9985799372866727,,,Center Back,0.9985799372866727,Defensive Midfielder,0.0014199090094302446
Rodrigo Mora,Attacking Midfielder,Attacking Midfielder,Winger|Striker,Attacking Midfielder|Winger|Striker,0.5419503517465278,Winger,0.2526576586023099,Attacking Midfielder,0.5419503517465278,Winger,0.2526576586023099
Georgios Giakoumakis,Striker,Striker,,Striker,0.9999953610331827,,,Striker,0.9999953610331827,Attacking Midfielder,4.46561160737976e-06
Raúl Moro,Left Winger,Winger,Wide Midfielder,Winger|Wide Midfielder,0.6497527461010522,Wide Midfielder,0.33063890494735815,Winger,0.6497527461010522,Wide Midfielder,0.33063890494735815
Kike García,Striker,Striker,,Striker,0.9955702153753718,,,Striker,0.9955702153753718,Attacking Midfielder,0.0043644768553990085
Germán Pezzella,Center Back,Center Back,,Center Back,0.9971507373039867,,,Center Back,0.9971507373039867,Defensive Midfielder,0.0028420262691929033
Joe Rodon,Center Back,Center Back,,Center Back,0.9997124146130546,,,Center Back,0.9997124146130546,Defensive Midfielder,0.0002870085490550811
Igor,Center Back,Center Back,Fullback|Wide Midfielder,Center Back|Fullback|Wide Midfielder,0.9635832240571779,Fullback,6.709093796250496e-08,Center Back,0.9635832240571779,Defensive Midfielder,0.03641280145938723
Thijs Dallinga,Striker,Striker,,Striker,0.9974116461186061,,,Striker,0.9974116461186061,Attacking Midfielder,0.00242986762733036
Yeremay,Left Midfielder,Wide Midfielder,Winger,Wide Midfielder|Winger,0.40529767472536965,Winger,0.5466201450726419,Winger,0.5466201450726419,Wide Midfielder,0.40529767472536965
Mouctar Diakhaby,Center Back,Center Back,,Center Back,0.9949541298373272,,,Center Back,0.9949541298373272,Defensive Midfielder,0.005044568872366476
David Carmo,Center Back,Center Back,,Center Back,0.9810179357513727,,,Center Back,0.9810179357513727,Defensive Midfielder,0.01898195948778829
