ID,Name,OVR,Original Position,Functional Role,Is Primary Functional Role,Is Official Alternative Functional Role,Is Officially Eligible,Role Suitability Probability
241651,Viktor Gyökeres,87,Striker,Central Midfielder,False,False,False,7.14605702419542e-09
241651,Viktor Gyökeres,87,Striker,Defensive Midfielder,False,False,False,2.7538574548248266e-16
241651,Viktor Gyökeres,87,Striker,Fullback,False,False,False,6.523488116269091e-15
241651,Viktor Gyökeres,87,Striker,Striker,True,False,True,0.9882653357225647
241651,Viktor Gyökeres,87,Striker,Wide Midfielder,False,False,False,0.0020696406224684004
241651,Viktor Gyökeres,87,Striker,Winger,False,False,False,0.008858860209393271
224232,Nicolò Barella,87,Central Midfielder,Attacking Midfielder,False,False,False,0.047969602415262276
224232,Nicolò Barella,87,Central Midfielder,Center Back,False,False,False,7.274730640644375e-06
224232,Nicolò Barella,87,Central Midfielder,Central Midfielder,True,False,True,0.7192347623934885
224232,Nicolò Barella,87,Central Midfielder,Defensive Midfielder,False,False,False,0.22502584578553653
224232,Nicolò Barella,87,Central Midfielder,Fullback,False,False,False,0.0047082124203400985
224232,Nicolò Barella,87,Central Midfielder,Striker,False,False,False,2.929834454161099e-05
224232,Nicolò Barella,87,Central Midfielder,Wide Midfielder,False,False,False,0.0023816835806878766
224232,Nicolò Barella,87,Central Midfielder,Winger,False,False,False,0.0006433203295023441
232293,Victor Osimhen,87,Striker,Attacking Midfielder,False,False,False,1.450328024997435e-05
232293,Victor Osimhen,87,Striker,Center Back,False,False,False,4.149063281083471e-19
232293,Victor Osimhen,87,Striker,Central Midfielder,False,False,False,4.1879300816894744e-10
232293,Victor Osimhen,87,Striker,Defensive Midfielder,False,False,False,7.314262338909607e-17
232293,Victor Osimhen,87,Striker,Fullback,False,False,False,5.8575958367071e-15
232293,Victor Osimhen,87,Striker,Striker,True,False,True,0.9996334420377487
232293,Victor Osimhen,87,Striker,Wide Midfielder,False,False,False,7.181593662069654e-05
232293,Victor Osimhen,87,Striker,Winger,False,False,False,0.00028023832658198214
252145,Nuno Mendes,86,Left Back,Attacking Midfielder,False,False,False,2.1274255668733248e-05
252145,Nuno Mendes,86,Left Back,Center Back,False,False,False,0.0008806746706955371
252145,Nuno Mendes,86,Left Back,Central Midfielder,False,False,False,0.00018707158148812796
252145,Nuno Mendes,86,Left Back,Defensive Midfielder,False,False,False,0.00048319545363417434
252145,Nuno Mendes,86,Left Back,Fullback,True,False,True,0.9950288039807801
252145,Nuno Mendes,86,Left Back,Striker,False,False,False,3.91117403404016e-07
252145,Nuno Mendes,86,Left Back,Wide Midfielder,False,True,True,0.003245207043653243
252145,Nuno Mendes,86,Left Back,Winger,False,False,False,0.00015338189667664652
205452,Antonio Rüdiger,86,Center Back,Attacking Midfielder,False,False,False,1.7587590889683553e-10
205452,Antonio Rüdiger,86,Center Back,Center Back,True,False,True,0.9947861711270809
205452,Antonio Rüdiger,86,Center Back,Central Midfielder,False,False,False,1.2013308912424128e-06
205452,Antonio Rüdiger,86,Center Back,Defensive Midfielder,False,False,False,0.004789146894959997
205452,Antonio Rüdiger,86,Center Back,Fullback,False,False,False,0.0004234797281039709
205452,Antonio Rüdiger,86,Center Back,Striker,False,False,False,4.829063498303803e-13
205452,Antonio Rüdiger,86,Center Back,Wide Midfielder,False,False,False,7.38212916223964e-10
205452,Antonio Rüdiger,86,Center Back,Winger,False,False,False,4.392006169172165e-12
247827,Michael Olise,86,Right Midfielder,Attacking Midfielder,False,False,False,0.8616265691535667
247827,Michael Olise,86,Right Midfielder,Center Back,False,False,False,3.2263677812718616e-17
247827,Michael Olise,86,Right Midfielder,Central Midfielder,False,False,False,0.012902919584739596
247827,Michael Olise,86,Right Midfielder,Defensive Midfielder,False,False,False,4.699299377911418e-08
247827,Michael Olise,86,Right Midfielder,Fullback,False,False,False,5.408650198416889e-09
247827,Michael Olise,86,Right Midfielder,Striker,False,False,False,0.0001566660631912536
247827,Michael Olise,86,Right Midfielder,Wide Midfielder,True,False,True,0.04100052580106052
247827,Michael Olise,86,Right Midfielder,Winger,False,True,True,0.08431326699579793
231281,Trent Alexander-Arnold,86,Right Back,Attacking Midfielder,False,False,False,0.0057295080506087216
231281,Trent Alexander-Arnold,86,Right Back,Center Back,False,False,False,0.0003279234131073787
231281,Trent Alexander-Arnold,86,Right Back,Central Midfielder,False,False,False,0.3613264273116749
231281,Trent Alexander-Arnold,86,Right Back,Defensive Midfielder,False,False,False,0.19370937799195853
231281,Trent Alexander-Arnold,86,Right Back,Fullback,True,False,True,0.4324127527459628
231281,Trent Alexander-Arnold,86,Right Back,Striker,False,False,False,3.163448079058352e-07
231281,Trent Alexander-Arnold,86,Right Back,Wide Midfielder,False,True,True,0.005987606050029023
231281,Trent Alexander-Arnold,86,Right Back,Winger,False,False,False,0.0005060880918506053
239818,Rúben Dias,86,Center Back,Attacking Midfielder,False,False,False,7.87408691346923e-14
239818,Rúben Dias,86,Center Back,Center Back,True,False,True,0.9980750405445116
239818,Rúben Dias,86,Center Back,Central Midfielder,False,False,False,1.5215561050064727e-08
239818,Rúben Dias,86,Center Back,Defensive Midfielder,False,False,False,0.0019248042567995745
239818,Rúben Dias,86,Center Back,Fullback,False,False,False,1.3998304509721675e-07
239818,Rúben Dias,86,Center Back,Striker,False,False,False,4.006012058716825e-18
239818,Rúben Dias,86,Center Back,Wide Midfielder,False,False,False,3.935399998033987e-15
239818,Rúben Dias,86,Center Back,Winger,False,False,False,8.338547860825905e-18
211110,Paulo Dybala,86,Attacking Midfielder,Attacking Midfielder,True,False,True,0.6761736690956964
211110,Paulo Dybala,86,Attacking Midfielder,Center Back,False,False,False,8.502718427313166e-18
211110,Paulo Dybala,86,Attacking Midfielder,Central Midfielder,False,False,False,0.00019087900015931096
211110,Paulo Dybala,86,Attacking Midfielder,Defensive Midfielder,False,False,False,1.3181852332120904e-11
211110,Paulo Dybala,86,Attacking Midfielder,Fullback,False,False,False,1.9123546121943242e-10
211110,Paulo Dybala,86,Attacking Midfielder,Striker,False,True,True,0.03140374933667688
211110,Paulo Dybala,86,Attacking Midfielder,Wide Midfielder,False,False,False,0.0740965324284192
211110,Paulo Dybala,86,Attacking Midfielder,Winger,False,False,False,0.21813516993463097
247851,Bruno Guimarães,86,Central Midfielder,Attacking Midfielder,False,False,False,0.018876644834861966
247851,Bruno Guimarães,86,Central Midfielder,Center Back,False,False,False,4.847641815004969e-05
247851,Bruno Guimarães,86,Central Midfielder,Central Midfielder,True,False,True,0.6138899013009149
247851,Bruno Guimarães,86,Central Midfielder,Defensive Midfielder,False,True,True,0.3665575105979816
247851,Bruno Guimarães,86,Central Midfielder,Fullback,False,False,False,0.0004069615026274911
247851,Bruno Guimarães,86,Central Midfielder,Striker,False,False,False,1.3558951441336882e-06
247851,Bruno Guimarães,86,Central Midfielder,Wide Midfielder,False,False,False,0.00015939231375468473
247851,Bruno Guimarães,86,Central Midfielder,Winger,False,False,False,5.975713656514304e-05
256196,Willian Pacho,86,Center Back,Attacking Midfielder,False,False,False,3.066182097227341e-15
256196,Willian Pacho,86,Center Back,Center Back,True,False,True,0.9998863270251097
256196,Willian Pacho,86,Center Back,Central Midfielder,False,False,False,5.572632322360734e-10
256196,Willian Pacho,86,Center Back,Defensive Midfielder,False,False,False,0.00011352409496752018
256196,Willian Pacho,86,Center Back,Fullback,False,False,False,1.4832265579367185e-07
256196,Willian Pacho,86,Center Back,Striker,False,False,False,2.2780248060543e-18
256196,Willian Pacho,86,Center Back,Wide Midfielder,False,False,False,6.135277317040098e-16
256196,Willian Pacho,86,Center Back,Winger,False,False,False,1.7447442433897524e-18
237678,Ibrahima Konaté,86,Center Back,Attacking Midfielder,False,False,False,4.4435917194423575e-13
237678,Ibrahima Konaté,86,Center Back,Center Back,True,False,True,0.9988676903803448
237678,Ibrahima Konaté,86,Center Back,Central Midfielder,False,False,False,3.60754734305805e-08
237678,Ibrahima Konaté,86,Center Back,Defensive Midfielder,False,False,False,0.0011322434293169975
237678,Ibrahima Konaté,86,Center Back,Fullback,False,False,False,3.011441428887292e-08
237678,Ibrahima Konaté,86,Center Back,Striker,False,False,False,1.2922101912796914e-17
237678,Ibrahima Konaté,86,Center Back,Wide Midfielder,False,False,False,6.355393875341838e-15
237678,Ibrahima Konaté,86,Center Back,Winger,False,False,False,3.0235696628079515e-17
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Attacking Midfielder,False,False,False,0.005528943957085157
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Center Back,False,False,False,2.152210753806266e-05
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Central Midfielder,False,True,True,0.42089536519185594
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Defensive Midfielder,True,False,True,0.5733150497252926
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Fullback,False,False,False,0.0002172027852483471
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Striker,False,False,False,5.764342281745691e-07
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Wide Midfielder,False,False,False,1.6566375536129652e-05
208128,Hakan Çalhanoğlu,86,Defensive Midfielder,Winger,False,False,False,4.77342321565468e-06
158023,Lionel Messi,86,Right Winger,Attacking Midfielder,False,True,True,0.801955197876417
158023,Lionel Messi,86,Right Winger,Center Back,False,False,False,3.2885279973889296e-21
158023,Lionel Messi,86,Right Winger,Central Midfielder,False,False,False,0.00016944512783957777
158023,Lionel Messi,86,Right Winger,Defensive Midfielder,False,False,False,5.852782955108405e-13
158023,Lionel Messi,86,Right Winger,Fullback,False,False,False,2.1745678875369978e-13
158023,Lionel Messi,86,Right Winger,Striker,False,True,True,0.009314228288427822
158023,Lionel Messi,86,Right Winger,Wide Midfielder,False,True,True,0.016338884028574727
158023,Lionel Messi,86,Right Winger,Winger,True,False,True,0.17222224467793812
241096,Sandro Tonali,86,Defensive Midfielder,Attacking Midfielder,False,False,False,0.002838352474128929
241096,Sandro Tonali,86,Defensive Midfielder,Center Back,False,False,False,0.00974386540806511
241096,Sandro Tonali,86,Defensive Midfielder,Central Midfielder,False,True,True,0.18754726713534264
241096,Sandro Tonali,86,Defensive Midfielder,Defensive Midfielder,True,False,True,0.7514268803700728
241096,Sandro Tonali,86,Defensive Midfielder,Fullback,False,False,False,0.04778570517303795
241096,Sandro Tonali,86,Defensive Midfielder,Striker,False,False,False,8.097273200732503e-06
241096,Sandro Tonali,86,Defensive Midfielder,Wide Midfielder,False,False,False,0.0005570732361898892
241096,Sandro Tonali,86,Defensive Midfielder,Winger,False,False,False,9.27589299619067e-05
256516,Nico Williams,86,Left Midfielder,Attacking Midfielder,False,False,False,0.04526838316068391
256516,Nico Williams,86,Left Midfielder,Center Back,False,False,False,1.9649361098310254e-20
256516,Nico Williams,86,Left Midfielder,Central Midfielder,False,False,False,1.900544119735045e-06
256516,Nico Williams,86,Left Midfielder,Defensive Midfielder,False,False,False,5.77060830517325e-14
256516,Nico Williams,86,Left Midfielder,Fullback,False,False,False,3.695778164216231e-11
256516,Nico Williams,86,Left Midfielder,Striker,False,False,False,0.0008291424111230401
256516,Nico Williams,86,Left Midfielder,Wide Midfielder,True,False,True,0.3409579137551961
256516,Nico Williams,86,Left Midfielder,Winger,False,True,True,0.6129426600918618
240638,Tijjani Reijnders,86,Central Midfielder,Attacking Midfielder,False,True,True,0.1183910459762155
240638,Tijjani Reijnders,86,Central Midfielder,Center Back,False,False,False,4.350661984311875e-07
240638,Tijjani Reijnders,86,Central Midfielder,Central Midfielder,True,False,True,0.8257219699667013
240638,Tijjani Reijnders,86,Central Midfielder,Defensive Midfielder,False,True,True,0.05177327110676586
240638,Tijjani Reijnders,86,Central Midfielder,Fullback,False,False,False,0.00017407481819711477
240638,Tijjani Reijnders,86,Central Midfielder,Striker,False,False,False,0.00012188082536081625
240638,Tijjani Reijnders,86,Central Midfielder,Wide Midfielder,False,False,False,0.0023947462374848878
240638,Tijjani Reijnders,86,Central Midfielder,Winger,False,False,False,0.0014225760030761915
226268,Federico Dimarco,85,Left Back,Attacking Midfielder,False,False,False,0.054464714379946745
226268,Federico Dimarco,85,Left Back,Center Back,False,False,False,0.00027730502465932736
226268,Federico Dimarco,85,Left Back,Central Midfielder,False,False,False,0.29823891053192125
226268,Federico Dimarco,85,Left Back,Defensive Midfielder,False,False,False,0.09929788404211898
226268,Federico Dimarco,85,Left Back,Fullback,True,False,True,0.48522978751290297
226268,Federico Dimarco,85,Left Back,Striker,False,False,False,0.00031841397935748126
226268,Federico Dimarco,85,Left Back,Wide Midfielder,False,True,True,0.04711976210189173
226268,Federico Dimarco,85,Left Back,Winger,False,False,False,0.015053222427201618
237238,Scott McTominay,85,Central Midfielder,Attacking Midfielder,False,True,True,0.12495171284096429
237238,Scott McTominay,85,Central Midfielder,Center Back,False,False,False,0.0005646525182500535
237238,Scott McTominay,85,Central Midfielder,Central Midfielder,True,False,True,0.7415110201265578
237238,Scott McTominay,85,Central Midfielder,Defensive Midfielder,False,False,False,0.0850857221609283
237238,Scott McTominay,85,Central Midfielder,Fullback,False,False,False,0.00021547850501640542
237238,Scott McTominay,85,Central Midfielder,Striker,False,False,False,0.04182000163702571
237238,Scott McTominay,85,Central Midfielder,Wide Midfielder,False,False,False,0.0034308803553483283
237238,Scott McTominay,85,Central Midfielder,Winger,False,False,False,0.0024205318559090603
246104,Ryan Gravenberch,85,Defensive Midfielder,Attacking Midfielder,False,False,False,0.0229363573260109
246104,Ryan Gravenberch,85,Defensive Midfielder,Center Back,False,False,False,0.0006908070675798669
246104,Ryan Gravenberch,85,Defensive Midfielder,Central Midfielder,False,True,True,0.5114412425837943
246104,Ryan Gravenberch,85,Defensive Midfielder,Defensive Midfielder,True,False,True,0.4572351203088706
246104,Ryan Gravenberch,85,Defensive Midfielder,Fullback,False,False,False,0.004899739994997203
246104,Ryan Gravenberch,85,Defensive Midfielder,Striker,False,False,False,2.5973483775293954e-05
246104,Ryan Gravenberch,85,Defensive Midfielder,Wide Midfielder,False,False,False,0.00209360187037818
246104,Ryan Gravenberch,85,Defensive Midfielder,Winger,False,False,False,0.0006771573645937151
272834,João Neves,85,Central Midfielder,Attacking Midfielder,False,False,False,0.00446854035036036
272834,João Neves,85,Central Midfielder,Center Back,False,False,False,0.0008223232827073261
272834,João Neves,85,Central Midfielder,Central Midfielder,True,False,True,0.3161269053813396
272834,João Neves,85,Central Midfielder,Defensive Midfielder,False,True,True,0.6782607370184364
272834,João Neves,85,Central Midfielder,Fullback,False,False,False,0.0002890996313920656
272834,João Neves,85,Central Midfielder,Striker,False,False,False,9.307114257121305e-07
272834,João Neves,85,Central Midfielder,Wide Midfielder,False,False,False,2.559310748882529e-05
272834,João Neves,85,Central Midfielder,Winger,False,False,False,5.8705168497594705e-06
194765,Antoine Griezmann,85,Striker,Attacking Midfielder,False,True,True,0.8084951474951665
194765,Antoine Griezmann,85,Striker,Center Back,False,False,False,8.091236244007845e-11
194765,Antoine Griezmann,85,Striker,Central Midfielder,False,False,False,0.00786176444738374
194765,Antoine Griezmann,85,Striker,Defensive Midfielder,False,False,False,3.232027286617132e-07
194765,Antoine Griezmann,85,Striker,Fullback,False,False,False,1.1069389220768918e-06
