ID,Suitability: Attacking Midfielder,Suitability: Center Back,Suitability: Central Midfielder,Suitability: Defensive Midfielder,Suitability: Full Back,Suitability: Striker,Suitability: Wide Midfielder,Suitability: Winger
230982,,,,,,72.182,,
230984,,,75.47,72.42165926961431,,,,
230988,77.42,,76.15462194688499,,,,,
230991,,,,,,,72.77321953265309,78.538
231005,,,,,61.228435197925826,,81.30799999999999,
231007,,,59.63537953882749,78.18,,,,
231039,,,54.3658341299992,,79.234,,69.51189492181982,
231044,57.60736990434055,,79.814,,,,,
231065,,,,,,51.19416075020915,73.58,53.27162477506707
231070,,,,,77.852,,,
231089,,63.4446808191368,60.55541170601683,82.06,,,,
231093,,75.77,,,,,,
231102,66.97746385426944,,69.44791275799052,,,,81.998,
231107,,74.06,,,,,,
231108,,62.70328709631334,,,75.25,,,
231110,,77.27,,,,,,
231111,,79.37,,,,,,
231125,,,,,,,77.076,58.047550578837466
231131,,,,,75.20400000000001,,66.82041306634899,
231138,,,,,,67.8024130480595,78.632,
231139,,73.52,,,,,,
231150,76.55,,64.51108569380321,,,,56.40305161931513,
231184,,,,,,84.25,,
231185,,79.93,,,,,,
231190,50.74615513797782,,,,,,62.12492398943226,72.842
231199,,76.5,,,,,,
231207,,82.26,,,,,,
231227,,,67.97092458926619,79.92,,,,
231233,,,78.276,60.08004612389642,,,,
231235,,58.98901171391283,,,79.37,,,
231236,61.20341726681035,,,,,,79.842,57.19599045591437
231240,,,,,,,79.87,61.77469083946773
231247,,,57.52222844514235,56.04477707992964,77.356,,,
231266,,,75.80799999999999,56.38949200432131,,,,
231280,,,,,,,75.84,57.01372078860337
231281,,,73.50203797370655,67.10793661005631,88.336,,,
231284,,72.33,,,,,,
231301,,,57.39387006152582,,76.866,,54.27563617184714,
231303,,72.78999999999999,,,,,,
231307,,,,,79.186,,,
231318,59.2470966148094,,70.78996742956485,,80.648,,,
231322,,,,,,72.91,57.54482576446832,56.59906973185957
231335,,,,,73.718,,,
231340,,,,,83.424,,,
231352,,,,,,83.318,,
231353,,,,,75.926,,61.6870539031301,
231366,,84.45,,,,,,
231379,,73.25,,50.268229881036206,,,,
231390,58.234388698829655,,59.48163795612565,,,,81.1,
231391,79.08,,,,,,59.331597322019974,
231396,,72.84,,,,,,
231408,,,,,,69.566,56.39163339142805,51.38701932493558
231410,70.89583831233072,,,,,,85.772,67.92480470340017
231411,,50.76347198998364,,70.89,56.495402117829016,,,
231416,,,,,,,85.964,70.71274158025837
231423,,,68.33718709662989,79.03999999999999,55.96697300318286,,,
231424,75.72,,64.21634337519744,,,,,
231428,,,77.452,57.959232467468794,,,,
231442,,,,,,,73.352,59.4756775571596
231443,71.92027702360235,,,,,90.98,72.96658270414643,
231446,,,59.89782226279905,75.88,56.505349679308054,,,
231447,,,,,,68.80581383413367,83.714,65.9218257692415
231448,58.32277806294667,,,,,,80.602,62.23616979868451
231460,53.013043579733164,,75.264,,,,55.71135413747624,
231478,,,,,,91.66399999999999,,
231479,,76.84,,,,,,
231485,,78.71909797020679,,,79.022,,,
231500,,55.016251771659654,,53.4854655248716,72.96000000000001,,,
231507,,,,,78.462,,,
231510,,74.39,,,,,,
231512,,80.92,,,,,,
231520,,71.86,,,,,,
231521,,,86.432,75.8108556196831,,,,
231526,,,,,,,72.47,50.782341534827474
231527,,66.65939722833501,,,75.166,,,
231530,,,,,,63.280390302165046,77.384,56.96915694275716
231540,,77.49,,,,,,
231550,,,,,77.5,,57.132333923630995,
231554,,,,,80.232,,,
231555,,77.07,,,,,,
231570,,,,74.51,,,,
231574,73.53999999999999,,,,,,,
231580,53.18190223481005,,74.532,,,,,
231582,,,,,,77.004,,
231588,,,,,76.55799999999999,,,
231591,,,,,83.288,,,
231600,,,51.77549300593397,49.78571571860535,71.676,,,
231601,,,,,,75.17,,
231612,64.59290037235795,,,,,,69.99429350851334,82.688
231614,,,,,,80.714,73.44127541764666,61.54130553716653
231615,,,,,72.398,,50.30222710000381,
231624,,,,,,76.94200000000001,,
231627,,,,,,82.406,,
231628,,,,,,79.416,,
231633,,82.94,,,,,,
231634,,74.81,,,,,,
231640,62.29244304007825,,,,,,78.638,61.532147876253084
231650,,73.85,,,,,,
231652,,,,,,86.422,,
231667,78.23,,,,,,,
231677,,,,,,64.05963197295742,84.708,67.52229311376527
231685,,,,,79.306,,,
231697,,74.59359450620049,,,76.96,,,
231706,,,,,60.106064068028864,,76.89,
231733,76.88,,,,,,60.24394505102484,56.40834285914913
231743,,,,,,79.424,,
231747,,,,,,91.954,,71.51149313729347
231753,54.36682600650757,,,,,,69.21287316551754,78.748
231777,64.80939422683477,,57.932238174792296,,,,80.438,
231801,,,72.95,50.869299455034884,,,,
231821,,71.77,,52.679071972116176,,,,
231828,,79.88,,,,,,
231835,,,,,,80.338,,
231836,61.459670722050625,,,,,,80.618,62.72729509643622
231838,,81.61,,,,,,
231840,,,67.3479075876533,75.67,,,,
231848,73.34,,64.13590318890617,,,,,
231863,74.83,,,,,,60.88209313348812,
231864,,,,,,,79.002,58.29330099196113
231866,,,75.83127932963902,92.06,,,,
231874,,62.44185932686784,,,75.758,,,
231886,,,54.68061412114153,,64.08998999817943,,77.452,
231887,81.75,,,,,,,
231897,,,76.572,,,,56.866738798993154,
231910,,,,,,73.232,,
231913,,,85.52799999999999,67.61543462803168,62.883430551518146,,,
231916,,73.44,,,,,,
231919,,,77.62,63.728957674069875,,,,
231923,,,75.674,53.131106277861704,,,,
231929,,,,,,70.71,,
231930,70.01158671810607,,,,,,53.83226466135028,76.44800000000001
231932,51.52871752617352,,,,,,70.83996702170474,76.06
231936,,80.05579825151187,,,84.78999999999999,,,
231942,54.65309019717226,,73.958,,,,,
231943,,,,,,83.79599999999999,,
231946,,,,,72.982,,50.89009063802734,
231948,,74.51,,55.540898438336875,,,,
231954,,51.329576225010825,52.48154513253636,72.75999999999999,,,,
231956,,73.56,,56.523621214856924,,,,
231965,,,,,,72.29599999999999,50.309733216360215,
231969,66.29058090308473,,81.956,,,,58.972873245868364,
231985,,59.16553642885112,,56.28860040954589,77.412,,,
231987,,,,,69.22,,,
232000,74.43,,,,,,63.18268687444082,56.09482046207289
232008,,,,,78.54599999999999,,,
232062,,,,,75.94,,,
232066,,,,,,76.70400000000001,,
232067,57.96329404461674,,,,,,77.374,58.74544138072923
232080,,,,,,,80.892,59.57520015150409
232081,,,,,61.75756201686471,,79.592,
232083,,73.12,,,,,,
232097,80.67,,64.26494986699957,,,,62.515241284530205,
232099,,58.295900852322646,78.77,64.09638827459494,,,,
232102,,72.93,,,,,,
232104,,,,,,,83.1,63.14789151059304
232106,,,,,74.812,,,
232114,,71.73,,,,,,
232118,,,,,,74.214,,
232119,,83.61,,,,,,
232120,,,,,77.526,,,
232132,,80.23,,,,,,
232144,,82.6,,,,,,
232148,,,,,,57.05583814891221,68.22888650252497,78.622
232156,,,,,,,80.792,62.2519170620532
232162,,,60.388532612366845,76.12,,,,
232166,51.20108556691379,,72.77,,,,51.03606785642288,
232170,,71.23,,,,,,
232181,71.36,,,,,,63.10627784448263,
232185,,,,,79.396,,,
232189,,76.4,,,,,,
232203,,,,,76.644,,59.73974586312404,
232212,,,,,78.02,,,
232223,,,,,81.922,,,
232225,,,,,,75.828,,
232232,,,55.98784608080546,76.12,,,,
232244,,,75.58302544110246,83.98,,,,
232250,,,73.61,62.556377632799496,,,,
232255,,,65.02215967583882,81.2,,,,
232256,,71.93,47.279747856536815,59.6740398668104,,,,
232271,,,,,74.29671246214893,,75.95,
232293,,,,,,90.674,,
232295,,73.9,,,,,,
232311,,,,,75.376,,52.61624095517239,
232329,,,,,,75.474,,
232332,,74.9,,,,,,
232363,,86.49,,,,,,
232381,,,,,,75.42,,
232388,,,,,78.4,,,
232411,85.59,,,,,,65.15507891393563,64.27314874414431
232412,,,,80.51,,,,
232413,,73.70879409914409,,,75.55799999999999,,,
232432,,,,,,82.776,,
232437,,77.15,,,68.98700530216645,,,
232439,,,,,77.326,,,
232440,,,,,82.834,,,
232446,,,82.15,62.034278130432796,,,,
232477,,,,,80.752,,67.41904867253525,
232487,,,61.46880980328659,84.11,,,,
232488,,87.4,,,,,,
232490,,,76.822,,,,,
232498,85.55,,,,,,74.94106067247299,66.91169021449873
232519,,,,,,,74.252,54.59228923467479
232526,,80.07,,,61.45435330419831,,,
232535,,,,,74.714,,,
232545,,,,,,61.920533442021664,79.54599999999999,61.888666562343346
232550,,72.83,,,,,,
232580,,90.96000000000001,,,,,,
232595,,,78.874,66.45088161499183,,,,
232610,,,,,,58.1354679646333,81.426,62.261433238895364
232639,68.78778651344177,,,,,,87.05199999999999,66.16472781715969
232642,,,,,,70.268,,
232643,,,,,72.714,,,
232646,,,,,76.368,,,
232653,,75.23,,,,,,
232655,,,51.49615595246856,,74.862,,,
232656,,,,,88.012,,65.48651722214242,
232658,,83.96000000000001,,,,,,
232665,,,83.708,71.74103331537903,,,,
232668,,74.62,,,,,,
232670,,,,,,81.86,,
232675,,71.9,,,,,,
232693,,78.24,,,,,,
232699,55.350820487675904,,,,,,75.104,56.57079283928547
232704,,77.92,,,59.43411170247383,,,
232708,,,,,77.156,,,
232709,,,,,,,77.45,
232710,53.250848095677355,,,,,,68.71981958931718,75.392
232711,,,83.132,61.87617454647286,,,,
232729,,,,,,77.556,,
232730,66.62910015799454,,82.674,,,,,
232755,,,,,77.622,,,
232756,,85.95,,,,,,
232759,,,,,78.392,,,
232765,,,,,,78.106,,
232770,,,60.74980699517464,80.41,66.27355275082985,,,
232785,,,,,,73.024,,
232805,,81.45,,,,,,
232826,,54.41319457302181,,76.98,,,,
232829,,,,,,77.36,,
232831,,74.61,,,,,,
232832,,,,,78.816,,59.11047846325781,
232839,,,61.07529226773606,60.07792368512445,81.306,,,
232843,,,,,,,77.512,55.93737504933522
232857,,,,,56.56655169638044,,76.15,
232861,55.94828296200671,,,,,,76.982,58.2574804428522
232865,,,,,77.378,,,
232871,,54.81730159309884,,,74.646,,,
232873,,82.34,,,,,,
232888,,50.92975350094372,,,71.626,,,
232901,,,66.60028443103657,75.59,,,,
232905,,,,,,,84.042,62.174370632881946
232963,,,,,,51.68996525091133,74.09,53.10095128480941
232997,,72.26,,,,,,
232999,,,,84.55,,,,
233011,,,,,,63.76401616170874,55.708494439152425,75.246
233012,,75.11,,,,,,
233018,,,,,,56.54752427939543,77.818,57.78699155557135
233023,53.41374811073315,,,,,76.526,55.037090575428444,
233029,59.839892840064884,,80.376,,57.528241186422164,,,
233034,,,74.642,63.494984513342885,,,,
233045,,,,,,77.166,,
233047,,77.15,,,,,,
233048,,,76.84,,,,,
233049,69.68876473710671,,,,,,69.00453011568803,85.376
233050,,,73.53999999999999,53.19021718175681,51.596153134306476,,,
233051,,,,,73.068,,62.76205686701098,
233053,,,61.00447123318271,80.13,58.26690690224662,,,
233056,,74.02,,,,,,
233061,,,,,,,74.3360958488791,81.75
233064,83.61,,66.69115770026637,,,,60.60222139923798,
233078,,,,,,78.42,,
233084,,,,,84.53,,,
233092,58.84762920701583,,80.732,,,,59.0042762935108,
233096,,,,,86.472,,64.31203902068843,
233097,,81.24,,,,,,
233098,,,,,74.952,,,
233109,,,,,,74.038,,
233113,64.11544879073612,,66.70861946177997,,,,78.282,
233115,54.22439830309483,,73.71000000000001,,,,52.90092634457102,
233125,73.44927931492357,,81.486,,,,,
233139,,,,,,78.38,,
233151,63.47820141412643,,,,,,76.068,54.563601925316696
233152,,82.87,,69.72197179620667,,,,
233169,,,,,79.636,,,
233178,,,,,79.64,,58.659605937736515,
233195,,,66.29443949933541,84.78,,,,
233201,,80.07,,,,,,
233214,,,,,,73.008,,
233216,,,,,,82.554,,
233225,,76.87,,55.08607701827596,,,,
233230,,82.32,,,,,,
233231,,,,,,78.73,,
233245,,,,,73.19,,54.50956255591919,
233265,59.12007622402298,,,,,64.30980870239988,,76.462
233276,,,65.49113777926638,76.5,,,,
233280,,,,,74.728,,,
233292,,77.85,,,,,,
233301,,64.05485178202416,,,82.342,,,
233309,,,,,76.618,,55.42827176804013,
233315,,,,,73.85,,,
233372,67.93264691944262,,,,,,79.27799999999999,57.71471595629714
233373,52.591024110799594,,,,,,75.66,56.629295674638534
233378,,,57.501708079932314,,55.06141154145527,,74.01,
233379,,,,,,,68.51064395898912,77.158
233394,,55.16124369109732,,74.72,59.85144415343068,,,
233396,55.40557925003345,,60.08400170297318,,,,78.918,
233400,,80.63,,,,,,
233404,,64.37155230694924,,76.78,,,,
233409,,,,,76.866,,,
233414,52.56791646220228,,75.17,53.369084661258256,,,,
233419,69.69175544745605,,,,,,91.482,74.64872298556567
233424,53.785720934274494,,,,,,73.068,52.11935492168553
233435,,77.65,,,,,,
233442,,,,,65.8520606271666,,75.3,
233444,,,,,,68.25027203064705,51.261120963456214,74.17999999999999
233465,,,55.864515611062686,76.83,,,,
233470,,,,,,,74.77,52.56880489054466
233472,,,,,,,70.5081127897603,76.604
233476,,,,,75.776,,,
233478,60.673537814886515,,79.536,,,,,
233486,,87.50999999999999,,,,,,
233487,57.672680335283395,,60.76781320068452,,,,79.556,
233492,,74.45,,,,,,
233510,78.05,,,,,,70.50707611350683,57.72098984471717
233512,,75.16,,,61.48882425607136,,,
233520,71.83447357290972,,,,,,59.07469309793453,79.688
233529,,,78.338,56.17981528739208,,,,
233556,,,,,,,85.592,67.58362089646161
233560,61.92649554959758,,74.83,,,,54.71716152775084,
233565,,,,,,74.76,67.7219748462147,55.930622323962446
233568,,,,,,75.904,,
233571,,,73.624,60.72003963074578,,,,
233572,,,,,,74.34,,
233588,,80.76,,59.59442861968173,,,,
233591,,58.9616865188742,,,73.582,,,
233602,,,,,,79.328,,
233630,,,,,,83.23,,
233631,,,,,,65.85870891478221,78.5,58.52507288160887
233656,,,,,75.84,,,
233665,,,,,,72.912,53.97012149862579,
233705,,57.65554926880166,54.31618981451659,77.11,,,,
233707,,,,,,74.548,,
233710,,,,,,79.726,,
233711,,75.86,,53.72686989514064,,,,
233731,,,,,,90.576,,
233732,,,,,,79.98,,
233738,,83.7,,68.1202775612062,,,,
233767,,,,,73.498,,,
233770,,,52.8062292820865,55.033282350464006,75.406,,,
233775,,,,,,76.408,,
233780,,78.24000000000001,,,,,,
233785,,76.64,,,,,,
233790,,78.59,,,,,,
233793,,,72.694,56.795605897428665,53.78638077978797,,,
233795,,,,,,74.8388690502282,80.228,
233800,,,,,81.38,,,
233804,,,72.184,65.320601328611,,,,
233814,,79.54,,,,,,
233820,,75.2,,,,,,
233822,,79.77,,,,,,
233848,,,,,,,72.30067596156128,81.068
233851,,,67.27339119774132,77.62,,,,
233866,,,,,,79.16,,
233871,,,54.2540371779759,72.47,55.87555397929014,,,
233874,76.14,,,,,,57.31331681572428,
233880,,55.39336274962929,52.42771544428172,73.57,,,,
233884,,,78.28999999999999,62.289400138002236,,,,
233885,,79.5,,,,,,
233892,,,,,,73.774,,
233897,,,,,,64.068460440719,80.422,61.328635515211346
233911,,,,,77.844,,,
233917,56.183967491353705,,,,,,80.186,63.2047737636564
233924,54.49712800897092,,,,,,79.496,63.75873209661822
233926,,81.85,,,,,,
233927,69.41434919550757,,84.908,,,,,
233931,,78.93,,,,,,
233938,,,,76.22,55.55161934654876,,,
233941,75.94,,,,,74.61259234384629,,
233946,,,,,72.476,,53.45005105764399,
233957,,56.342456206148114,,78.67,,,,
233959,,,,,,80.458,68.96607734972147,67.78541658880486
233960,,73.8,,,,,,
233961,72.19,,53.06561513349664,,,,57.46351676095233,
233965,,,64.60776490832917,,64.12700606015123,,82.702,
233968,,,,,79.21,,,
234032,,76.66,,,,,,
234035,,,,,79.092,,,
234037,,59.65818605617376,,77.01,,,,
234039,,73.58,,,51.814024123446885,,,
234045,,,,,,58.39274419104476,79.676,61.82742308570374
234059,,75.5,,,,,,
234060,,,84.61,68.98816945486807,,,,
234061,,,54.840240938826966,73.53999999999999,,,,
234066,55.77212367552656,,77.174,,,,55.676313393586064,
234070,,,70.99799999999999,51.859587051841594,,,,
234072,,,66.61647005872312,56.12050347005481,79.13,,,
234078,,,62.61379483111063,82.45,,,,
234087,,,66.75465442717491,57.15427857084085,78.0,,,
234099,71.58,,,,,50.92280752293719,57.01821154374579,
234107,,,53.479011753195465,75.57,,,,
234108,77.68,,,,,,72.44729321092535,55.81627561589083
234111,58.08357579184825,,77.97200000000001,,,,,
234112,,,,,84.172,,62.53914571064536,
234122,,55.11889441147701,,78.43,,,,
234129,,,,,,,75.352,58.18344086220083
234134,,,78.334,73.33354904703076,,,,
234138,,,,,76.338,,,
234143,,76.44,,,,,,
234147,79.99,,,,,80.23058121852824,,
234148,,73.95,,55.670173566175,52.376957118525596,,,
234153,63.76027036889558,,82.446,,,,,
234158,,,,,,75.542,58.67856558076908,
234167,,80.35,,,,,,
234171,,,,,,,83.176,62.82258942452494
234177,,,,,,73.604,,
234180,58.10907485938088,,,,,,66.7392327187593,78.578
234186,,72.97,,,,,,
234200,,,,84.03999999999999,,,,
234205,,83.26,,,,,,
234222,,,,,,71.77,52.96521958250479,
234226,,78.89,,,,,,
234229,,64.12899408501977,,63.72117708552724,78.8,,,
234236,,,,,,89.11,,
234239,81.82,,,,,,60.75728859525273,60.7903091460089
234241,,,,,,71.626,61.02487560900299,55.42081770895766
234242,,,,,75.99,,64.72946001267145,
234249,,,,,,80.99600000000001,,
234258,,,,52.16671853456755,74.168,,,
234261,,73.39,,,,,,
234264,,,78.134,,,,,
234276,,,,,,,75.716,56.42499379218547
234279,,,,52.58062705592822,75.356,,,
234291,,77.09,,,,,,
234294,54.7505536294426,,75.22,,,,,
234300,,,,,,49.46458448310098,74.086,
234319,,,,79.7,,,,
234333,,,,,,62.700391163714826,79.888,64.79811623981104
234350,,,,,81.078,,60.931738059128065,
234358,,,,,69.1445038662432,,76.53,
234378,,,,90.17,78.49803903889897,,,
234381,,76.42,,,,,,
234385,54.587417425380906,,77.524,,,,,
234396,,,,,87.62,,70.05160083164067,
234399,67.93177436537704,,,,,77.788,,
234407,,73.32456085427962,,,71.892,,,
234416,,72.53,,,69.36102539633845,,,
234426,,81.53,,60.67635841540623,,,,
234457,,,59.75770837891066,78.39,,,,
234458,,81.36,,,,,,
234464,,,,,,75.226,,
234466,,,57.544296257612594,71.51,,,,
234468,82.35,,59.917444546691726,,,,,
234472,,80.17,,,,,,
234488,78.37,,67.38730747682416,,,,,
234496,,,,,,72.132,,
234497,,,71.326,51.61155826769823,,,51.23101139649387,
234501,,75.66,,,72.19317693040716,,,
234505,83.85,,69.53951665963012,,,,,
234508,,71.37,,,,,,
234514,,57.586080654530264,,,74.39,,,
234515,,79.99000000000001,,,56.30191521458318,,,
234522,,,,,,,75.744,56.27767183811375
234537,,,51.96958619564992,71.55,,,,
234569,,,,85.03999999999999,,,,
234570,,,,,,,71.5621014439227,83.578
234573,,,,,80.85,,58.45043423194822,
234574,,,,,84.566,,,
234575,,83.78,,,,,,
234579,,,,,,84.528,,
234612,,,,,,,81.78,63.17387381461642
234631,,,,,,76.088,,
234638,,,,,,71.772,,
234640,,,,,,53.99537918231153,70.9097550696384,78.002
234671,80.92,,,,,77.31890899411218,,
234678,,,,,82.428,,,
234679,,80.9,,,,,,
234683,,,,,,78.792,,
234686,,,,,80.038,,,
234687,,,53.037517164516416,76.35,,,,
234704,,73.72,,,,,,
234710,,,,,,76.51,61.18946723534081,57.465121340993484
234711,63.42142552318786,,,,,,81.126,60.990617567675216
234727,,80.49,,,,,,
234728,68.0786559237335,,80.092,,,,60.30061588713604,
234730,,,,,82.51,,,
234731,,77.62,,,,,,
234740,59.30227415476145,,65.67671266563391,,,,78.39,
234741,,,76.83726767330604,61.800961872236726,,,82.51,
234742,63.3885079409448,,,,,,71.13664376718812,85.504
234749,,76.98,,,,,,
234760,,,,,77.112,,59.85227242707255,
234769,,,74.554,51.994866687112555,,,55.0250280401726,
234774,,79.34,,62.703158191187875,,,,
234783,,,,,72.898,,,
234795,,,78.19200000000001,59.30583312868716,,,,
234799,75.35,,71.1889919761622,55.67530711660931,,,,
234813,,76.46000000000001,,,,,,
234814,,75.31,,,,,,
234817,,76.68,,54.816564442492634,,,,
234824,,,,,,86.38,,
234826,,,,,,81.004,,
234827,,79.62,,,,,,
234835,,81.24,,,,,,
234843,,79.34,,,,,,
234856,,62.25321979639135,,,76.07,,,
234860,,,75.434,63.455581013453596,,,,
234861,,74.32,,,,,,
234867,,,,,,,78.774,58.2996204481555
234870,78.4,,,,,,73.7508553086048,58.42668758553887
234875,,,,,,80.83,,
234883,,,59.78062463067892,75.84,,,,
234894,,,76.918,64.19474230218488,,,,
234901,,,,,,48.883611020146695,74.376,53.6537473542114
234905,,,,,,78.536,67.805739279978,59.75457624984615
234906,82.39,,66.42520114534578,,,,,
234910,,73.94,,,,,,
234913,56.34493794829135,,,,,61.85959424681917,78.79599999999999,
234918,53.71741784215186,,74.3,,,,,
234924,,,,,,51.29720499689119,72.276,52.12598357020947
234927,,,,,69.66236051104178,,75.76,
234930,,,,,79.774,,,
234935,,,,,76.268,,,
234940,,71.15,,,,,,
234941,,,,,77.6,,,
234943,58.20537916585482,,80.714,,,,,
234945,,,76.032,55.39147624444553,,,,
234955,,,,,,55.81326910051477,76.884,63.852899758840046
234970,78.34,,,,,,62.332049360536686,62.697525885045415
234982,,63.398673680949194,,71.97,,,,
234983,,,80.976,61.12074430096839,,,,
234984,,,75.172,53.58129353913083,,,,
234986,,83.03,,,,,,
234991,,,72.976,,,,,
234992,,77.97,,,,,,
235002,,78.86,,,,,,
235004,,80.08,,,,,,
235005,,,53.98226130937196,,78.03,,60.47242372090221,
235008,,,79.252,57.67483937940718,60.394779324310775,,,
235014,,,,,,,74.81,53.633640588896625
235022,59.217675514889976,,78.688,,,,,
235026,,,,,77.896,,,
235028,,73.74,,52.07855213276377,,,,
235029,,,,,,79.894,,
235036,,80.17,,,,,,
235047,62.244924184263425,,,,,,77.464,56.731259480695506
235059,,,,,,,75.612,56.84726793228727
235088,,,,,79.384,,,
235100,,,,,73.38,,,
235101,,,54.21129037054057,72.96000000000001,,,,
235133,,,,,,75.496,,
235134,,,,81.01,,,,
235149,,,,84.42,,,,
235152,,,,,83.974,,,
235156,,80.22630760591437,,,78.138,,,
235157,,,,,,77.574,,
235161,,,,,,78.75200000000001,,
235163,,,,78.1,,,,
235166,,,,,77.88,,,
235167,,,82.12,68.37493054329354,,,,
235172,,,,,79.852,,65.19161442455471,
235173,,69.69873226773636,,81.89,,,,
235184,,,,,,74.934,,
235194,,,,,,76.232,,
235212,,,,,91.41,,,
235216,,,62.26052993097654,72.77,,,,
235222,,63.362171852653866,,,78.062,,,
235242,77.78999999999999,,,,,75.7674193139067,,
235243,,87.3,,,,,,
235244,,82.7,,,,,,
235247,,,,,,76.072,,
235253,,,58.618905665525766,54.29450984910769,74.678,,,
235258,,75.66,,,,,,
235267,,77.02,,,,,,
235269,,,,,,,76.334,53.515426548222365
235288,,,74.312,54.78090267630988,,,,
235292,,72.92,,,73.93231041387625,,,
235297,57.63157027808124,,80.548,62.44824576169121,,,,
235315,49.16603778812299,,,,,,73.84,52.358783615464084
235329,,,,,72.646,,,
235345,53.083836377668646,,,,,71.748,,
235347,,,,,72.412,,,
235353,83.61,,,,,,71.81701303830695,70.25750262978748
235360,,,,,,79.686,,
235370,,,,,,,69.81846825507938,76.638
235374,,,,,84.05199999999999,,68.92969466093072,
235380,,,71.866,65.90179905750257,,,,
235398,54.149691875755856,,56.509958975245375,,,,79.578,
